order_id,order_date,supplier,supplier_region,product_category,sku,transport_mode,carrier,destination_dc,units_ordered,units_received,unit_cost,promised_lead_time_days,actual_lead_time_days,promised_delivery_date,actual_delivery_date,delay_days,status,on_time,in_full,order_value,otif
PO-2025-00118,2025-05-15,Monterrey Assembly,LATAM,Finished Goods,FIN-3168,Ground,RoadRunner Freight,DC-East (PA),91,91.0,92.68,11,10.0,2025-05-26,2025-05-25,0.0,Delivered,True,True,8433.88,1.0
PO-2025-00119,2025-05-15,Monterrey Assembly,LATAM,Components,COM-9739,Ground,RoadRunner Freight,DC-East (PA),599,599.0,17.02,10,8.0,2025-05-25,2025-05-23,0.0,Delivered,True,True,10194.98,1.0
PO-2025-00120,2025-05-15,Rhine Components GmbH,EMEA,Electronics,ELE-4585,Air,AeroFast,DC-South (GA),125,125.0,41.62,8,7.0,2025-05-23,2025-05-22,0.0,Delivered,True,True,5202.5,1.0
PO-2025-00121,2025-05-15,Monterrey Assembly,LATAM,Components,COM-6869,Ground,RoadRunner Freight,DC-South (GA),566,566.0,16.04,12,9.0,2025-05-27,2025-05-24,0.0,Delivered,True,True,9078.64,1.0
PO-2025-00122,2025-05-16,Great Lakes Packaging,North America,Packaging,PAC-9070,Ground,Continental Trucking,DC-East (PA),5462,5462.0,1.48,9,6.0,2025-05-25,2025-05-22,0.0,Delivered,True,True,8083.76,1.0
PO-2025-00123,2025-05-16,Bangalore ElectroTech,APAC,Electronics,ELE-4621,Air,AeroFast,DC-East (PA),112,112.0,22.69,10,6.0,2025-05-26,2025-05-22,0.0,Delivered,True,True,2541.28,1.0
PO-2025-00124,2025-05-16,Allegheny Metals,North America,Raw Materials,RAW-3501,Ground,Continental Trucking,DC-South (GA),2178,2178.0,7.24,9,3.0,2025-05-25,2025-05-19,0.0,Delivered,True,True,15768.72,1.0
PO-2025-00125,2025-05-16,Bangalore ElectroTech,APAC,Electronics,ELE-6195,Air,AeroFast,DC-Central (TX),139,139.0,32.22,11,8.0,2025-05-27,2025-05-24,0.0,Delivered,True,True,4478.58,1.0
PO-2025-00126,2025-05-16,Pacific Components Co.,APAC,Electronics,ELE-2592,Ocean,BlueWave Lines,DC-South (GA),104,104.0,40.52,33,27.0,2025-06-18,2025-06-12,0.0,Delivered,True,True,4214.08,1.0
PO-2025-00127,2025-05-16,Shenzhen Precision Ltd,APAC,Components,COM-1340,Ocean,BlueWave Lines,DC-West (CA),621,621.0,6.28,31,32.0,2025-06-16,2025-06-17,1.0,Delivered,False,True,3899.88,0.0
PO-2025-00128,2025-05-17,Great Lakes Packaging,North America,Packaging,PAC-5470,Ground,Continental Trucking,DC-Central (TX),5543,5543.0,0.85,7,6.0,2025-05-24,2025-05-23,0.0,Delivered,True,True,4711.55,1.0
PO-2025-00129,2025-05-17,Rhine Components GmbH,EMEA,Components,COM-5094,Air,SkyBridge Air Cargo,DC-East (PA),599,599.0,16.28,11,8.0,2025-05-28,2025-05-25,0.0,Delivered,True,True,9751.72,1.0
PO-2025-00130,2025-05-17,São Paulo Supply,LATAM,Finished Goods,FIN-8347,Ocean,BlueWave Lines,DC-Central (TX),81,81.0,67.47,30,33.0,2025-06-16,2025-06-19,3.0,Delivered,False,True,5465.07,0.0
PO-2025-00131,2025-05-17,São Paulo Supply,LATAM,Finished Goods,FIN-8136,Ocean,BlueWave Lines,DC-East (PA),82,82.0,69.77,29,25.0,2025-06-15,2025-06-11,0.0,Delivered,True,True,5721.14,1.0
PO-2025-00132,2025-05-17,Pacific Components Co.,APAC,Electronics,ELE-1808,Ocean,Meridian Shipping,DC-South (GA),107,107.0,43.28,35,38.0,2025-06-21,2025-06-24,3.0,Delivered,False,True,4630.96,0.0
PO-2025-00133,2025-05-17,Allegheny Metals,North America,Components,COM-2886,Ground,Continental Trucking,DC-South (GA),591,591.0,18.64,9,5.0,2025-05-26,2025-05-22,0.0,Delivered,True,True,11016.24,1.0
PO-2025-00134,2025-05-17,Monterrey Assembly,LATAM,Finished Goods,FIN-4409,Ground,RoadRunner Freight,DC-Central (TX),87,87.0,76.54,11,7.0,2025-05-28,2025-05-24,0.0,Delivered,True,True,6658.98,1.0
PO-2025-00135,2025-05-17,Allegheny Metals,North America,Raw Materials,RAW-7756,Ground,Continental Trucking,DC-East (PA),2205,2205.0,7.97,7,2.0,2025-05-24,2025-05-19,0.0,Delivered,True,True,17573.85,1.0
PO-2025-00136,2025-05-17,Rhine Components GmbH,EMEA,Components,COM-5366,Air,SkyBridge Air Cargo,DC-East (PA),582,582.0,12.4,9,10.0,2025-05-26,2025-05-27,1.0,Delivered,False,True,7216.8,0.0
PO-2025-00137,2025-05-18,Great Lakes Packaging,North America,Packaging,PAC-4946,Ground,RoadRunner Freight,DC-Central (TX),5430,5430.0,1.71,9,7.0,2025-05-27,2025-05-25,0.0,Delivered,True,True,9285.3,1.0
PO-2025-00138,2025-05-18,Pacific Components Co.,APAC,Components,COM-4746,Ocean,Meridian Shipping,DC-Central (TX),572,572.0,12.25,34,29.0,2025-06-21,2025-06-16,0.0,Delivered,True,True,7007.0,1.0
PO-2025-00139,2025-05-18,Bangalore ElectroTech,APAC,Electronics,ELE-7812,Air,AeroFast,DC-East (PA),116,99.0,26.56,11,8.0,2025-05-29,2025-05-26,0.0,Delivered,True,False,3080.96,0.0
PO-2025-00140,2025-05-18,Shenzhen Precision Ltd,APAC,Electronics,ELE-6121,Ocean,BlueWave Lines,DC-South (GA),104,104.0,52.85,31,28.0,2025-06-18,2025-06-15,0.0,Delivered,True,True,5496.4,1.0
PO-2025-00141,2025-05-18,Rhine Components GmbH,EMEA,Electronics,ELE-1628,Air,AeroFast,DC-West (CA),134,134.0,35.39,8,4.0,2025-05-26,2025-05-22,0.0,Delivered,True,True,4742.26,1.0
PO-2025-00142,2025-05-18,Bangalore ElectroTech,APAC,Electronics,ELE-5756,Air,SkyBridge Air Cargo,DC-West (CA),139,139.0,41.31,13,12.0,2025-05-31,2025-05-30,0.0,Delivered,True,True,5742.09,1.0
PO-2025-00143,2025-05-18,Monterrey Assembly,LATAM,Finished Goods,FIN-7158,Ground,RoadRunner Freight,DC-South (GA),78,78.0,60.95,11,8.0,2025-05-29,2025-05-26,0.0,Delivered,True,True,4754.1,1.0
PO-2025-00144,2025-05-18,Rhine Components GmbH,EMEA,Electronics,ELE-4550,Air,SkyBridge Air Cargo,DC-Central (TX),131,131.0,43.94,7,1.0,2025-05-25,2025-05-19,0.0,Delivered,True,True,5756.14,1.0
PO-2025-00145,2025-05-19,Pacific Components Co.,APAC,Electronics,ELE-1957,Ocean,BlueWave Lines,DC-South (GA),122,122.0,53.34,34,31.0,2025-06-22,2025-06-19,0.0,Delivered,True,True,6507.48,1.0
PO-2025-00146,2025-05-19,Allegheny Metals,North America,Raw Materials,RAW-1007,Ground,Continental Trucking,DC-East (PA),2148,2148.0,7.56,6,6.0,2025-05-25,2025-05-25,0.0,Delivered,True,True,16238.88,1.0
PO-2025-00147,2025-05-19,Rhine Components GmbH,EMEA,Components,COM-4760,Air,AeroFast,DC-East (PA),588,588.0,24.97,8,8.0,2025-05-27,2025-05-27,0.0,Delivered,True,True,14682.36,1.0
PO-2025-00148,2025-05-19,Allegheny Metals,North America,Raw Materials,RAW-1207,Ground,Continental Trucking,DC-West (CA),2146,2146.0,9.38,5,2.0,2025-05-24,2025-05-21,0.0,Delivered,True,True,20129.48,1.0
PO-2025-00149,2025-05-19,São Paulo Supply,LATAM,Raw Materials,RAW-2568,Ocean,Meridian Shipping,DC-East (PA),2227,2227.0,8.21,29,27.0,2025-06-17,2025-06-15,0.0,Delivered,True,True,18283.67,1.0
PO-2025-00150,2025-05-19,Shenzhen Precision Ltd,APAC,Components,COM-4172,Ocean,Meridian Shipping,DC-East (PA),602,602.0,18.96,32,31.0,2025-06-20,2025-06-19,0.0,Delivered,True,True,11413.92,1.0
PO-2025-00151,2025-05-19,Iberia Logistics SA,EMEA,Packaging,PAC-4979,Ocean,BlueWave Lines,DC-West (CA),5449,4617.0,1.24,24,28.0,2025-06-12,2025-06-16,4.0,Delivered,False,False,6756.76,0.0
PO-2025-00152,2025-05-19,Bangalore ElectroTech,APAC,Electronics,ELE-9050,Air,SkyBridge Air Cargo,DC-West (CA),124,124.0,38.49,13,10.0,2025-06-01,2025-05-29,0.0,Delivered,True,True,4772.76,1.0
PO-2025-00153,2025-05-19,São Paulo Supply,LATAM,Finished Goods,FIN-6051,Ocean,BlueWave Lines,DC-East (PA),76,76.0,90.9,29,28.0,2025-06-17,2025-06-16,0.0,Delivered,True,True,6908.4,1.0
PO-2025-00154,2025-05-19,Shenzhen Precision Ltd,APAC,Electronics,ELE-6560,Ocean,BlueWave Lines,DC-Central (TX),121,121.0,41.54,33,28.0,2025-06-21,2025-06-16,0.0,Delivered,True,True,5026.34,1.0
PO-2025-00155,2025-05-19,Great Lakes Packaging,North America,Packaging,PAC-1117,Ground,RoadRunner Freight,DC-Central (TX),5449,5449.0,1.08,6,1.0,2025-05-25,2025-05-20,0.0,Delivered,True,True,5884.92,1.0
PO-2025-00156,2025-05-19,São Paulo Supply,LATAM,Raw Materials,RAW-8684,Ocean,Meridian Shipping,DC-South (GA),2171,2171.0,10.9,28,22.0,2025-06-16,2025-06-10,0.0,Delivered,True,True,23663.9,1.0
PO-2025-00157,2025-05-20,Iberia Logistics SA,EMEA,Finished Goods,FIN-9241,Ocean,Meridian Shipping,DC-West (CA),95,95.0,70.51,25,21.0,2025-06-14,2025-06-10,0.0,Delivered,True,True,6698.45,1.0
PO-2025-00158,2025-05-20,Bangalore ElectroTech,APAC,Electronics,ELE-3267,Air,SkyBridge Air Cargo,DC-South (GA),133,133.0,37.64,13,11.0,2025-06-02,2025-05-31,0.0,Delivered,True,True,5006.12,1.0
PO-2025-00159,2025-05-20,Monterrey Assembly,LATAM,Finished Goods,FIN-2353,Ground,RoadRunner Freight,DC-East (PA),86,86.0,73.95,10,11.0,2025-05-30,2025-05-31,1.0,Delivered,False,True,6359.7,0.0
PO-2025-00160,2025-05-20,Shenzhen Precision Ltd,APAC,Components,COM-4774,Ocean,BlueWave Lines,DC-West (CA),573,525.0,23.9,32,31.0,2025-06-21,2025-06-20,0.0,Delivered,True,False,13694.7,0.0
PO-2025-00161,2025-05-20,Shenzhen Precision Ltd,APAC,Components,COM-2174,Ocean,Meridian Shipping,DC-Central (TX),572,572.0,15.61,32,31.0,2025-06-21,2025-06-20,0.0,Delivered,True,True,8928.92,1.0
PO-2025-00162,2025-05-20,São Paulo Supply,LATAM,Finished Goods,FIN-8753,Ocean,BlueWave Lines,DC-East (PA),93,93.0,71.22,26,23.0,2025-06-15,2025-06-12,0.0,Delivered,True,True,6623.46,1.0
PO-2025-00163,2025-05-20,Bangalore ElectroTech,APAC,Electronics,ELE-3591,Air,AeroFast,DC-South (GA),123,123.0,44.56,14,11.0,2025-06-03,2025-05-31,0.0,Delivered,True,True,5480.88,1.0
PO-2025-00164,2025-05-20,Pacific Components Co.,APAC,Components,COM-5150,Ocean,Meridian Shipping,DC-South (GA),626,626.0,13.96,35,31.0,2025-06-24,2025-06-20,0.0,Delivered,True,True,8738.96,1.0
PO-2025-00165,2025-05-21,Rhine Components GmbH,EMEA,Electronics,ELE-9638,Air,AeroFast,DC-Central (TX),133,133.0,28.0,10,8.0,2025-05-31,2025-05-29,0.0,Delivered,True,True,3724.0,1.0
PO-2025-00166,2025-05-21,Bangalore ElectroTech,APAC,Electronics,ELE-9291,Air,AeroFast,DC-West (CA),141,141.0,38.26,12,10.0,2025-06-02,2025-05-31,0.0,Delivered,True,True,5394.66,1.0
PO-2025-00167,2025-05-21,Shenzhen Precision Ltd,APAC,Electronics,ELE-9455,Ocean,Meridian Shipping,DC-West (CA),108,108.0,40.24,32,32.0,2025-06-22,2025-06-22,0.0,Delivered,True,True,4345.92,1.0
PO-2025-00168,2025-05-21,Shenzhen Precision Ltd,APAC,Electronics,ELE-9132,Ocean,Meridian Shipping,DC-Central (TX),126,126.0,47.42,32,36.0,2025-06-22,2025-06-26,4.0,Delivered,False,True,5974.92,0.0
PO-2025-00169,2025-05-21,São Paulo Supply,LATAM,Raw Materials,RAW-5128,Ocean,Meridian Shipping,DC-Central (TX),2135,2135.0,10.75,30,21.0,2025-06-20,2025-06-11,0.0,Delivered,True,True,22951.25,1.0
PO-2025-00170,2025-05-21,Iberia Logistics SA,EMEA,Finished Goods,FIN-4752,Ocean,Meridian Shipping,DC-East (PA),98,98.0,75.07,25,20.0,2025-06-15,2025-06-10,0.0,Delivered,True,True,7356.86,1.0
PO-2025-00171,2025-05-21,Iberia Logistics SA,EMEA,Finished Goods,FIN-8939,Ocean,Meridian Shipping,DC-West (CA),86,86.0,66.23,24,22.0,2025-06-14,2025-06-12,0.0,Delivered,True,True,5695.78,1.0
PO-2025-00172,2025-05-21,Shenzhen Precision Ltd,APAC,Components,COM-1422,Ocean,BlueWave Lines,DC-South (GA),613,520.0,21.21,32,32.0,2025-06-22,2025-06-22,0.0,Delivered,True,False,13001.73,0.0
PO-2025-00173,2025-05-22,Great Lakes Packaging,North America,Packaging,PAC-7517,Ground,Continental Trucking,DC-Central (TX),5444,5444.0,1.76,7,6.0,2025-05-29,2025-05-28,0.0,Delivered,True,True,9581.44,1.0
PO-2025-00174,2025-05-22,Monterrey Assembly,LATAM,Components,COM-2609,Ground,RoadRunner Freight,DC-South (GA),584,584.0,11.38,10,7.0,2025-06-01,2025-05-29,0.0,Delivered,True,True,6645.92,1.0
PO-2025-00175,2025-05-22,Great Lakes Packaging,North America,Packaging,PAC-7017,Ground,Continental Trucking,DC-East (PA),5470,5470.0,1.34,4,3.0,2025-05-26,2025-05-25,0.0,Delivered,True,True,7329.8,1.0
PO-2025-00176,2025-05-22,Monterrey Assembly,LATAM,Components,COM-9105,Ground,RoadRunner Freight,DC-Central (TX),586,586.0,13.55,10,10.0,2025-06-01,2025-06-01,0.0,Delivered,True,True,7940.3,1.0
PO-2025-00177,2025-05-22,Rhine Components GmbH,EMEA,Electronics,ELE-9995,Air,SkyBridge Air Cargo,DC-East (PA),115,115.0,51.06,10,8.0,2025-06-01,2025-05-30,0.0,Delivered,True,True,5871.9,1.0
PO-2025-00178,2025-05-22,Shenzhen Precision Ltd,APAC,Electronics,ELE-5554,Ocean,BlueWave Lines,DC-Central (TX),109,109.0,28.59,33,30.0,2025-06-24,2025-06-21,0.0,Delivered,True,True,3116.31,1.0
PO-2025-00179,2025-05-22,Allegheny Metals,North America,Components,COM-6084,Ground,Continental Trucking,DC-South (GA),584,515.0,8.37,8,6.0,2025-05-30,2025-05-28,0.0,Delivered,True,False,4888.08,0.0
PO-2025-00180,2025-05-22,Rhine Components GmbH,EMEA,Components,COM-4190,Air,SkyBridge Air Cargo,DC-South (GA),585,585.0,15.66,8,5.0,2025-05-30,2025-05-27,0.0,Delivered,True,True,9161.1,1.0
PO-2025-00181,2025-05-22,Pacific Components Co.,APAC,Components,COM-1750,Ocean,Meridian Shipping,DC-West (CA),604,554.0,12.49,34,34.0,2025-06-25,2025-06-25,0.0,Delivered,True,False,7543.96,0.0
PO-2025-00182,2025-05-22,Monterrey Assembly,LATAM,Components,COM-5221,Ground,RoadRunner Freight,DC-South (GA),578,578.0,17.5,11,10.0,2025-06-02,2025-06-01,0.0,Delivered,True,True,10115.0,1.0
PO-2025-00183,2025-05-22,Great Lakes Packaging,North America,Packaging,PAC-4977,Ground,RoadRunner Freight,DC-East (PA),5426,5426.0,1.4,6,4.0,2025-05-28,2025-05-26,0.0,Delivered,True,True,7596.4,1.0
PO-2025-00184,2025-05-23,Allegheny Metals,North America,Raw Materials,RAW-2466,Ground,RoadRunner Freight,DC-Central (TX),2213,1820.0,7.6,8,2.0,2025-05-31,2025-05-25,0.0,Delivered,True,False,16818.8,0.0
PO-2025-00185,2025-05-23,Rhine Components GmbH,EMEA,Electronics,ELE-3571,Air,SkyBridge Air Cargo,DC-West (CA),93,93.0,48.07,10,6.0,2025-06-02,2025-05-29,0.0,Delivered,True,True,4470.51,1.0
PO-2025-00186,2025-05-23,Bangalore ElectroTech,APAC,Electronics,ELE-8637,Air,SkyBridge Air Cargo,DC-West (CA),109,109.0,45.37,13,5.0,2025-06-05,2025-05-28,0.0,Delivered,True,True,4945.33,1.0
PO-2025-00187,2025-05-23,Rhine Components GmbH,EMEA,Electronics,ELE-8444,Air,AeroFast,DC-South (GA),104,104.0,63.64,9,8.0,2025-06-01,2025-05-31,0.0,Delivered,True,True,6618.56,1.0
PO-2025-00188,2025-05-23,São Paulo Supply,LATAM,Raw Materials,RAW-1374,Ocean,BlueWave Lines,DC-South (GA),2177,1865.0,12.34,27,27.0,2025-06-19,2025-06-19,0.0,Delivered,True,False,26864.18,0.0
PO-2025-00189,2025-05-23,Bangalore ElectroTech,APAC,Electronics,ELE-6202,Air,SkyBridge Air Cargo,DC-Central (TX),146,146.0,38.62,12,6.0,2025-06-04,2025-05-29,0.0,Delivered,True,True,5638.52,1.0
PO-2025-00190,2025-05-23,Rhine Components GmbH,EMEA,Components,COM-7819,Air,AeroFast,DC-South (GA),601,601.0,16.46,7,3.0,2025-05-30,2025-05-26,0.0,Delivered,True,True,9892.46,1.0
PO-2025-00191,2025-05-23,Pacific Components Co.,APAC,Components,COM-9561,Ocean,BlueWave Lines,DC-Central (TX),590,590.0,7.92,33,30.0,2025-06-25,2025-06-22,0.0,Delivered,True,True,4672.8,1.0
PO-2025-00192,2025-05-23,Shenzhen Precision Ltd,APAC,Components,COM-9345,Ocean,BlueWave Lines,DC-East (PA),594,594.0,22.48,32,31.0,2025-06-24,2025-06-23,0.0,Delivered,True,True,13353.12,1.0
PO-2025-00193,2025-05-23,Rhine Components GmbH,EMEA,Components,COM-4658,Air,SkyBridge Air Cargo,DC-West (CA),614,614.0,3.86,10,9.0,2025-06-02,2025-06-01,0.0,Delivered,True,True,2370.04,1.0
PO-2025-00194,2025-05-23,Shenzhen Precision Ltd,APAC,Electronics,ELE-7764,Ocean,Meridian Shipping,DC-South (GA),130,130.0,38.96,33,29.0,2025-06-25,2025-06-21,0.0,Delivered,True,True,5064.8,1.0
PO-2025-00195,2025-05-23,São Paulo Supply,LATAM,Raw Materials,RAW-5610,Ocean,Meridian Shipping,DC-South (GA),2174,2174.0,12.42,29,30.0,2025-06-21,2025-06-22,1.0,Delivered,False,True,27001.08,0.0
PO-2025-00196,2025-05-24,Rhine Components GmbH,EMEA,Components,COM-9246,Air,AeroFast,DC-Central (TX),607,607.0,15.29,8,4.0,2025-06-01,2025-05-28,0.0,Delivered,True,True,9281.03,1.0
PO-2025-00197,2025-05-24,Great Lakes Packaging,North America,Packaging,PAC-8738,Ground,Continental Trucking,DC-East (PA),5332,5332.0,0.86,6,3.0,2025-05-30,2025-05-27,0.0,Delivered,True,True,4585.52,1.0
PO-2025-00198,2025-05-24,Allegheny Metals,North America,Components,COM-5067,Ground,Continental Trucking,DC-Central (TX),623,623.0,16.98,6,3.0,2025-05-30,2025-05-27,0.0,Delivered,True,True,10578.54,1.0
PO-2025-00199,2025-05-24,Rhine Components GmbH,EMEA,Components,COM-2770,Air,SkyBridge Air Cargo,DC-Central (TX),617,525.0,11.43,10,4.0,2025-06-03,2025-05-28,0.0,Delivered,True,False,7052.31,0.0
PO-2025-00200,2025-05-24,São Paulo Supply,LATAM,Raw Materials,RAW-3092,Ocean,BlueWave Lines,DC-East (PA),2179,2179.0,9.8,27,22.0,2025-06-20,2025-06-15,0.0,Delivered,True,True,21354.2,1.0
PO-2025-00201,2025-05-24,Rhine Components GmbH,EMEA,Components,COM-5252,Air,AeroFast,DC-South (GA),639,639.0,18.26,7,1.0,2025-05-31,2025-05-25,0.0,Delivered,True,True,11668.14,1.0
PO-2025-00202,2025-05-24,Pacific Components Co.,APAC,Electronics,ELE-1569,Ocean,Meridian Shipping,DC-South (GA),120,120.0,52.48,34,31.0,2025-06-27,2025-06-24,0.0,Delivered,True,True,6297.6,1.0
PO-2025-00203,2025-05-24,Great Lakes Packaging,North America,Packaging,PAC-5127,Ground,RoadRunner Freight,DC-South (GA),5404,5404.0,1.47,7,1.0,2025-05-31,2025-05-25,0.0,Delivered,True,True,7943.88,1.0
PO-2025-00204,2025-05-25,Shenzhen Precision Ltd,APAC,Components,COM-7698,Ocean,BlueWave Lines,DC-South (GA),658,658.0,20.13,33,36.0,2025-06-27,2025-06-30,3.0,Delivered,False,True,13245.54,0.0
PO-2025-00205,2025-05-25,Allegheny Metals,North America,Raw Materials,RAW-3909,Ground,Continental Trucking,DC-Central (TX),2239,2239.0,11.36,8,5.0,2025-06-02,2025-05-30,0.0,Delivered,True,True,25435.04,1.0
PO-2025-00206,2025-05-25,Pacific Components Co.,APAC,Electronics,ELE-2760,Ocean,BlueWave Lines,DC-East (PA),110,110.0,45.54,33,26.0,2025-06-27,2025-06-20,0.0,Delivered,True,True,5009.4,1.0
PO-2025-00207,2025-05-25,Shenzhen Precision Ltd,APAC,Electronics,ELE-6193,Ocean,BlueWave Lines,DC-East (PA),119,119.0,36.37,30,29.0,2025-06-24,2025-06-23,0.0,Delivered,True,True,4328.03,1.0
PO-2025-00208,2025-05-26,Shenzhen Precision Ltd,APAC,Components,COM-6119,Ocean,BlueWave Lines,DC-East (PA),590,590.0,12.45,31,24.0,2025-06-26,2025-06-19,0.0,Delivered,True,True,7345.5,1.0
PO-2025-00209,2025-05-26,Monterrey Assembly,LATAM,Components,COM-6651,Ground,Continental Trucking,DC-South (GA),654,654.0,14.12,9,6.0,2025-06-04,2025-06-01,0.0,Delivered,True,True,9234.48,1.0
PO-2025-00210,2025-05-26,Great Lakes Packaging,North America,Packaging,PAC-4017,Ground,RoadRunner Freight,DC-Central (TX),5467,5467.0,1.61,6,4.0,2025-06-01,2025-05-30,0.0,Delivered,True,True,8801.87,1.0
PO-2025-00211,2025-05-26,Great Lakes Packaging,North America,Packaging,PAC-6004,Ground,Continental Trucking,DC-South (GA),5373,5373.0,1.47,8,6.0,2025-06-03,2025-06-01,0.0,Delivered,True,True,7898.31,1.0
PO-2025-00212,2025-05-26,São Paulo Supply,LATAM,Finished Goods,FIN-5573,Ocean,BlueWave Lines,DC-South (GA),104,104.0,66.66,27,24.0,2025-06-22,2025-06-19,0.0,Delivered,True,True,6932.64,1.0
PO-2025-00213,2025-05-26,Great Lakes Packaging,North America,Packaging,PAC-8532,Ground,RoadRunner Freight,DC-East (PA),5358,5358.0,1.4,5,4.0,2025-05-31,2025-05-30,0.0,Delivered,True,True,7501.2,1.0
PO-2025-00214,2025-05-26,Pacific Components Co.,APAC,Components,COM-5459,Ocean,Meridian Shipping,DC-South (GA),618,618.0,21.93,34,31.0,2025-06-29,2025-06-26,0.0,Delivered,True,True,13552.74,1.0
PO-2025-00215,2025-05-26,Iberia Logistics SA,EMEA,Packaging,PAC-7617,Ocean,Meridian Shipping,DC-Central (TX),5402,5402.0,1.24,25,24.0,2025-06-20,2025-06-19,0.0,Delivered,True,True,6698.48,1.0
PO-2025-00216,2025-05-27,São Paulo Supply,LATAM,Raw Materials,RAW-3292,Ocean,Meridian Shipping,DC-South (GA),2268,2268.0,11.08,28,22.0,2025-06-24,2025-06-18,0.0,Delivered,True,True,25129.44,1.0
PO-2025-00217,2025-05-27,São Paulo Supply,LATAM,Finished Goods,FIN-8148,Ocean,Meridian Shipping,DC-South (GA),91,91.0,94.93,28,26.0,2025-06-24,2025-06-22,0.0,Delivered,True,True,8638.63,1.0
PO-2025-00218,2025-05-27,Monterrey Assembly,LATAM,Finished Goods,FIN-8616,Ground,Continental Trucking,DC-Central (TX),80,80.0,124.65,10,9.0,2025-06-06,2025-06-05,0.0,Delivered,True,True,9972.0,1.0
PO-2025-00219,2025-05-27,Shenzhen Precision Ltd,APAC,Components,COM-4715,Ocean,Meridian Shipping,DC-East (PA),596,596.0,9.09,32,30.0,2025-06-28,2025-06-26,0.0,Delivered,True,True,5417.64,1.0
PO-2025-00220,2025-05-27,Monterrey Assembly,LATAM,Finished Goods,FIN-2337,Ground,Continental Trucking,DC-East (PA),90,90.0,73.55,11,8.0,2025-06-07,2025-06-04,0.0,Delivered,True,True,6619.5,1.0
PO-2025-00221,2025-05-27,São Paulo Supply,LATAM,Raw Materials,RAW-8484,Ocean,BlueWave Lines,DC-West (CA),2225,2225.0,10.41,27,24.0,2025-06-23,2025-06-20,0.0,Delivered,True,True,23162.25,1.0
PO-2025-00222,2025-05-27,Pacific Components Co.,APAC,Electronics,ELE-7295,Ocean,Meridian Shipping,DC-South (GA),109,109.0,37.47,34,32.0,2025-06-30,2025-06-28,0.0,Delivered,True,True,4084.23,1.0
PO-2025-00223,2025-05-27,Iberia Logistics SA,EMEA,Packaging,PAC-1728,Ocean,Meridian Shipping,DC-West (CA),5381,5381.0,1.01,24,21.0,2025-06-20,2025-06-17,0.0,Delivered,True,True,5434.81,1.0
PO-2025-00224,2025-05-27,Iberia Logistics SA,EMEA,Packaging,PAC-1213,Ocean,Meridian Shipping,DC-East (PA),5471,5471.0,1.0,24,20.0,2025-06-20,2025-06-16,0.0,Delivered,True,True,5471.0,1.0
PO-2025-00225,2025-05-28,Pacific Components Co.,APAC,Electronics,ELE-6857,Ocean,Meridian Shipping,DC-West (CA),117,98.0,52.84,34,36.0,2025-07-01,2025-07-03,2.0,Delivered,False,False,6182.28,0.0
PO-2025-00226,2025-05-28,Monterrey Assembly,LATAM,Components,COM-8552,Ground,Continental Trucking,DC-Central (TX),640,640.0,20.59,11,6.0,2025-06-08,2025-06-03,0.0,Delivered,True,True,13177.6,1.0
PO-2025-00227,2025-05-28,Rhine Components GmbH,EMEA,Components,COM-4448,Air,AeroFast,DC-Central (TX),624,624.0,14.12,7,3.0,2025-06-04,2025-05-31,0.0,Delivered,True,True,8810.88,1.0
PO-2025-00228,2025-05-28,Bangalore ElectroTech,APAC,Electronics,ELE-9865,Air,AeroFast,DC-West (CA),130,130.0,32.29,11,9.0,2025-06-08,2025-06-06,0.0,Delivered,True,True,4197.7,1.0
PO-2025-00229,2025-05-28,Bangalore ElectroTech,APAC,Electronics,ELE-7360,Air,AeroFast,DC-East (PA),122,122.0,47.55,10,6.0,2025-06-07,2025-06-03,0.0,Delivered,True,True,5801.1,1.0
PO-2025-00230,2025-05-28,Monterrey Assembly,LATAM,Finished Goods,FIN-2146,Ground,RoadRunner Freight,DC-South (GA),89,89.0,70.84,13,11.0,2025-06-10,2025-06-08,0.0,Delivered,True,True,6304.76,1.0
PO-2025-00231,2025-05-28,Rhine Components GmbH,EMEA,Components,COM-6006,Air,SkyBridge Air Cargo,DC-West (CA),554,554.0,14.19,9,9.0,2025-06-06,2025-06-06,0.0,Delivered,True,True,7861.26,1.0
PO-2025-00232,2025-05-29,Pacific Components Co.,APAC,Electronics,ELE-8841,Ocean,BlueWave Lines,DC-East (PA),119,119.0,44.18,35,37.0,2025-07-03,2025-07-05,2.0,Delivered,False,True,5257.42,0.0
PO-2025-00233,2025-05-29,Pacific Components Co.,APAC,Electronics,ELE-2559,Ocean,Meridian Shipping,DC-Central (TX),128,128.0,38.16,34,33.0,2025-07-02,2025-07-01,0.0,Delivered,True,True,4884.48,1.0
